case_id,qid,condition,rank,docid,retrieval_score_raw,score,rel,doc_lang,snippet
CASE_0246,1085327,mixed,1,7119970,0.6376,0.6376,1,vi,"Ridgway là một quận trong và quận lỵ của Quận Elk, Pennsylvania, Hoa Kỳ. Ridgway được thành lập bởi thương gia vận tải biển Jacob Ridgway và James Gillis của Philadelphia. Jacob Ridgway kiếm được của cải đáng kể cả ở Philadelphia và nước ngoài ở London. Anh liên tục gửi tiền về để đầu tư vào tài sản"
CASE_0246,1085327,mixed,2,2190708,0.5965,0.5965,0,vi,"Thị trấn Ridgeway, nằm ở Quận Iowa, Wisconsin bao gồm 48,75 dặm đường dọc theo hàng dặm với phong cảnh tráng lệ xuyên qua rừng sâu, khung cảnh rộng lớn từ những rặng núi cao và đá lừa qua những con suối sâu trong xanh."
CASE_0246,1085327,mixed,3,238691,0.589,0.589,0,vi,"Midway, Quận Washington, Pennsylvania. Midway là một quận ở Quận Washington thuộc tiểu bang Pennsylvania của Hoa Kỳ. Dân số tại thời điểm điều tra dân số năm 2000 là 982 người. Cộng đồng này đã trở thành điểm dừng giữa, hoặc điểm dừng giữa đường dọc theo tuyến đường sắt giữa Pittsburgh, Pennsylvania"
CASE_0246,1085327,mixed,4,227713,0.5849,0.5849,0,vi,"Công viên Ridley là một quận ở Quận Delaware, Pennsylvania, Hoa Kỳ. Dân số tại thời điểm điều tra dân số năm 2010 là 7.002 người. Công viên Ridley là nhà của bộ phận trực thăng CH-47 Chinook của Công ty Boeing. [4]"
CASE_0246,1085327,mixed,5,2190706,0.5775,0.5775,0,vi,"Ridgeway là một ngôi làng ở Iowa County, Wisconsin, Hoa Kỳ. Đây là cộng đồng đông dân thứ tư ở Iowa County. Dân số tại thời điểm điều tra dân số năm 2010 là 653 người. Ngôi làng nằm trong Thị trấn Ridgeway. Nó là một phần của Khu vực thống kê đô thị Madison."
CASE_0246,1085327,mixed,6,3310335,0.5702,0.5702,0,vi,"Công viên Đường đua Pittsburgh. Công viên Đường đua Pittsburgh là một con đường kéo dài 1/4 dặm nằm gần New Alexandria, Pennsylvania. Đường ray này dường như đang sử dụng một đường băng không hoạt động, một số nguồn cho thấy là Sân bay New Alexandria và một số nguồn khác cho thấy là Dunlea Airpark."
CASE_0246,1085327,mixed,7,2322072,0.5628,0.5628,0,vi,"Cơ quan Khảo sát Địa chất Hoa Kỳ Hệ thống Thông tin Tên Địa lý: 1174013. Edgewood là một quận ở Quận Allegheny, Pennsylvania, Hoa Kỳ, tiếp giáp với thành phố Pittsburgh. Dân số tại thời điểm điều tra dân số năm 2010 là 3.118 người."
CASE_0246,1085327,mixed,8,2474855,0.5609,0.5609,0,vi,"Martin nằm ở phía đông nam Quận Allegan, cách giao lộ US-131 và M-222 (M-118 cũ) một dặm về phía đông. Nó là một cộng đồng nông nghiệp nhỏ bao gồm một số cửa hàng và doanh nghiệp nhỏ. Nó được biết đến nhiều nhất là vị trí của Martin Dragway, một trường đua nổi tiếng (nằm ngay phía tây nam của ngã ba"
CASE_0246,1085327,mixed,9,1524545,0.5591,0.5591,0,vi,"Phía tây bắc giáp với quận Swarthmore, phía bắc giáp Springfield Township và quận Rutledge, phía đông giáp đường 420 Pennsylvania, phía đông nam giáp quận Prospect Park, phía nam giáp quận Ridley Công viên, và về phía tây nam giáp Woodlyn ở Thị trấn Ridley."
CASE_0246,1085327,mixed,10,2837263,0.5586,0.5586,0,vi,"Các hố trong cuộc đua NASCAR Cup năm 1985. Richmond International Raceway (RIR) là một đường đua trải nhựa hình chữ D dài 3/4 dặm (1,2 km) nằm ngay bên ngoài Richmond, Virginia thuộc Quận Henrico. Nó tổ chức giải NASCAR Sprint Cup Series và Xfinity Series."
CASE_0246,1086594,endpoint,1,4994953,0.7304,0.7304,0,vi,"Sử dụng bảng tuần hoàn. Đối với các nguyên tố nằm trong cột A, số electron hóa trị bằng số thứ tự của cột: IA: 1 electron hóa trị (liti, v.v.) IIA: 2 electron hóa trị (beri, v.v.) IIIA: 3 electron hóa trị (bo, v.v.) IVA: 4 điện tử hóa trị (cacbon, v.v.) VA: 5 điện tử hóa trị (nitơ, v.v.)"
CASE_0246,1086594,endpoint,2,3424860,0.7259,0.7259,0,vi,"Các nguyên tố trong một nhóm của bảng tuần hoàn có cùng số electron hóa trị trong cùng hình dạng của các obitan. Nói chung, số electron hóa trị của nguyên tử bằng số nhóm của nó. Bảng tuần hoàn electron hóa trị được đưa ra dưới đây. Đối với các nguyên tố từ nhóm IIIA đến VIIIA các electron s và p ng"
CASE_0246,1086594,endpoint,3,7108824,0.7223,0.7223,0,vi,Tên: _____ Tiết: __ Electron và Ion Hóa trị Bảng tính Các electron hóa trị 1. Electron hóa trị là gì và tại sao chúng lại quan trọng đối với một nhà hóa học? 2. Xu hướng tuần hoàn cho việc tìm số electron hóa trị khi nhìn vào bảng tuần hoàn là gì? 3. Có bao nhiêu electron hóa trị trong một nguyên tử
CASE_0246,1086594,endpoint,4,4315721,0.72,0.72,0,vi,"Các nguyên tố trong một nhóm của bảng tuần hoàn có cùng số electron hóa trị trong cùng hình dạng của các obitan. Nói chung, số electron hóa trị của nguyên tử bằng số nhóm của nó. Bảng tuần hoàn electron hóa trị được đưa ra dưới đây. Định nghĩa về electron hóa trị Để xác định electron hóa trị, các el"
CASE_0246,1086594,endpoint,5,3424853,0.7182,0.7182,0,vi,"Trong Hóa học, các electron hóa trị là các electron nằm ở lớp vỏ electron ngoài cùng của nguyên tố. Biết cách tìm số electron hóa trị trong một nguyên tử cụ thể là một kỹ năng quan trọng đối với các nhà hóa học vì thông tin này xác định các loại liên kết hóa học mà nó có thể hình thành. Tìm nguyên t"
CASE_0246,1086594,endpoint,6,8398881,0.7182,0.7182,0,vi,"Ngoài hydro, tất cả các nguyên tố trong nhóm I của bảng tuần hoàn đều có một electron hóa trị. Chúng là liti, natri, kali, rubidi, xêzi và franxi. Fa ÃƒÂ ¢ Ã‚â‚¬Ã‚Â¦ bạn di chuyển ngay trên bảng tuần hoàn thì càng có nhiều electron hóa trị. Ví dụ, các nguyên tố trong nhóm VII có 8 electron hóa trị,"
CASE_0246,1086594,endpoint,7,8149963,0.718,0.718,0,vi,"Các electron hóa trị là các electron ở lớp vỏ electron ngoài cùng của nguyên tử cô lập của một nguyên tố. Đôi khi, nó cũng được coi là cơ sở của Bảng tuần hoàn hiện đại. Trong một chu kỳ, số lượng các electron hóa trị tăng lên (hầu hết đối với các nguyên tố / kim loại nhẹ) khi chúng ta di chuyển từ"
CASE_0246,1086594,endpoint,8,8398884,0.7163,0.7163,0,vi,"Ngoài hydro, tất cả các nguyên tố trong nhóm I của bảng tuần hoàn đều có một electron hóa trị. Chúng là liti, natri, kali, rubidi, xêzi và franxi. ÃƒÂ ¢ Ã‚â‚¬Ã‚Â¦ bạn di chuyển càng xa ngay trong bảng tuần hoàn thì càng có nhiều electron hóa trị. Ví dụ, các nguyên tố trong Nhóm VII có 8 điện tử hóa"
CASE_0246,1086594,endpoint,9,5435089,0.7158,0.7158,0,vi,"Bảng tuần hoàn được thiết kế với tính năng này. Mỗi nguyên tố có số electron hóa trị bằng số thứ tự nhóm của nó trên Bảng tuần hoàn. Bảng này minh họa một số đặc điểm thú vị và phức tạp của cấu hình electron. Hình%: Tính tuần hoàn của các electron hóa trị. Đầu tiên, khi các electron trở nên cao hơn"
CASE_0246,1086594,endpoint,10,8398886,0.7127,0.7127,0,vi,"Làm cho thế giới tốt đẹp hơn, một câu trả lời tại một thời điểm. Ngoài hydro, tất cả các nguyên tố trong nhóm I của bảng tuần hoàn đều có một electron hóa trị. Chúng là liti, natri, kali, rubidi, xêzi và franxi. Bạn di chuyển càng xa về phía bên phải của bảng tuần hoàn thì càng có nhiều điện tử hóa"
CASE_0246,1086594,mixed,1,7108821,0.6982,0.6982,1,vi,Các điện tử hóa trị được sử dụng trong liên kết và xác định tính chất / đặc điểm của các nguyên tố. Các bài về electron hóa trị được viết bởi Liz LaRosa. that Element! ÃƒÂ ¢ Ã‚â‚¬Ã ‚Worksheet (pdf) - Thực hành tìm chu kỳ & nhóm cho mỗi nguyên tố.
CASE_0246,1086594,mixed,2,7491456,0.6839,0.6839,0,vi,"Câu trả lời hay nhất: Các electron hóa trị được tìm thấy bằng cách tìm cột nào (trong số 8 cao nhất) của nguyên tố trong bảng tuần hoàn. Neon nằm ở cột thứ 8 nên nó có 8 electron hóa trị. Valence đề cập đến Valence Shell - là lớp ngoài cùng của các electron - và bị ràng buộc với Quy tắc Octet, nghĩa"
CASE_0246,1086594,mixed,3,4994953,0.6684,0.6684,0,vi,"Sử dụng bảng tuần hoàn. Đối với các nguyên tố nằm trong cột A, số electron hóa trị bằng số thứ tự của cột: IA: 1 electron hóa trị (liti, v.v.) IIA: 2 electron hóa trị (beri, v.v.) IIIA: 3 electron hóa trị (bo, v.v.) IVA: 4 điện tử hóa trị (cacbon, v.v.) VA: 5 điện tử hóa trị (nitơ, v.v.)"
CASE_0246,1086594,mixed,4,5435089,0.6579,0.6579,0,vi,"Bảng tuần hoàn được thiết kế với tính năng này. Mỗi nguyên tố có số electron hóa trị bằng số thứ tự nhóm của nó trên Bảng tuần hoàn. Bảng này minh họa một số đặc điểm thú vị và phức tạp của cấu hình electron. Hình%: Tính tuần hoàn của các electron hóa trị. Đầu tiên, khi các electron trở nên cao hơn"
CASE_0246,1086594,mixed,5,7108824,0.6572,0.6572,0,vi,Tên: _____ Tiết: __ Electron và Ion Hóa trị Bảng tính Các electron hóa trị 1. Electron hóa trị là gì và tại sao chúng lại quan trọng đối với một nhà hóa học? 2. Xu hướng tuần hoàn cho việc tìm số electron hóa trị khi nhìn vào bảng tuần hoàn là gì? 3. Có bao nhiêu electron hóa trị trong một nguyên tử
CASE_0246,1086594,mixed,6,8398881,0.6546,0.6546,0,vi,"Ngoài hydro, tất cả các nguyên tố trong nhóm I của bảng tuần hoàn đều có một electron hóa trị. Chúng là liti, natri, kali, rubidi, xêzi và franxi. Fa ÃƒÂ ¢ Ã‚â‚¬Ã‚Â¦ bạn di chuyển ngay trên bảng tuần hoàn thì càng có nhiều electron hóa trị. Ví dụ, các nguyên tố trong nhóm VII có 8 electron hóa trị,"
CASE_0246,1086594,mixed,7,5311255,0.6538,0.6538,0,vi,Biểu đồ chấm electron là một phương pháp viết ký hiệu hóa học của một nguyên tố bằng cách bao quanh nó bằng các dấu chấm để biểu thị số electron hóa trị. Các electron hóa trị được tìm thấy trong lớp vỏ ngoài cùng của nguyên tử và là những electron tham gia vào các phản ứng hóa học.
CASE_0246,1086594,mixed,8,7108820,0.6527,0.6527,0,vi,của các electron hóa trị mà nguyên tố của bạn có. ÃƒÂ ¢ Ã‚â‚¬Ã‚Â ¢ Bạn sẽ chỉ vẽ các electron hóa trị.
CASE_0246,1086594,mixed,9,8398884,0.6517,0.6517,0,vi,"Ngoài hydro, tất cả các nguyên tố trong nhóm I của bảng tuần hoàn đều có một electron hóa trị. Chúng là liti, natri, kali, rubidi, xêzi và franxi. ÃƒÂ ¢ Ã‚â‚¬Ã‚Â¦ bạn di chuyển càng xa ngay trong bảng tuần hoàn thì càng có nhiều electron hóa trị. Ví dụ, các nguyên tố trong Nhóm VII có 8 điện tử hóa"
CASE_0246,1086594,mixed,10,8841543,0.6516,0.6516,0,vi,Sử dụng bảng tuần hoàn sau để trả lời các câu hỏi tiếp theo: Tìm số electron hóa trị trong các nguyên tố sau. a) Khí oxi. b) Rađon. c) Boron. Phần tử nào được biểu diễn bằng Biểu đồ chấm Lewis sau đây? Vẽ biểu đồ dấu chấm của Lewis cho các nguyên tố sau: a) Stronti. b) Nitơ. c) Neon. Một nguyên tố c
CASE_0246,1095121,endpoint,1,5853955,0.6251,0.6251,0,vi,"Tuy nhiên, caddie phải từ 14 tuổi trở lên. Người trông trẻ không cần phải có giấy chứng nhận lao động. Tuy nhiên, người trông trẻ phải từ 14 tuổi trở lên. Trẻ vị thành niên 16 và 17 tuổi không cần phải có giấy phép lao động trong trang trại để làm việc trong trang trại. Người chưa thành niên 14 và 1"
CASE_0246,1095121,endpoint,2,1406363,0.6236,0.6236,0,vi,"Yêu cầu về độ tuổi tối thiểu / tối đa: Hầu hết các sở động vật hoang dã của tiểu bang yêu cầu ứng viên phải từ 21 tuổi trở lên, với tất cả các sở yêu cầu ứng viên phải từ 18 tuổi trở lên. Các cá nhân đăng ký công việc quản lý trò chơi liên bang thông qua Dịch vụ Cá và Động vật hoang dã Hoa Kỳ phải t"
CASE_0246,1095121,endpoint,3,7354877,0.6196,0.6196,0,vi,Trẻ vị thành niên dưới 14 tuổi được phép làm việc trong các trang trại nhưng phải do nông dân thuê. Trẻ em có thể làm người đưa tin khi 11 tuổi và làm caddie khi 12 tuổi.
CASE_0246,1095121,endpoint,4,6669973,0.6133,0.6133,0,vi,"Thanh niên dưới 12 tuổi chỉ có thể làm việc trong lĩnh vực nông nghiệp trong trang trại nếu trang trại đó không phải trả mức lương tối thiểu của Liên bang. Thanh niên từ 16 tuổi trở lên, có thể làm việc ở bất kỳ trang trại nào, kể cả trong giờ học trong buổi học, vào bất kỳ ngày nào, bất kỳ số giờ n"
CASE_0246,1095121,endpoint,5,8293902,0.6127,0.6127,0,vi,Bạn phải bao nhiêu tuổi để làm việc tiết kiệm?
CASE_0246,1095121,endpoint,6,7613991,0.6105,0.6105,0,vi,Xem tất cả Trâu rừng nướng cánh rừng và quán bar Việc làm tối thiểu 16 tuổi Không tìm được việc làm bạn đang tìm? Thể hiện sự quan tâm bằng cách cho chúng tôi biết bạn muốn làm việc ở đâu.
CASE_0246,1095121,endpoint,7,866059,0.6084,0.6084,0,vi,"A: Bạn phải đủ 18 tuổi để làm việc tại Woodward Camp. Nếu bạn quan tâm đến một vị trí, vui lòng liên hệ với văn phòng trại để biết thêm chi tiết hoặc xem phần Trang web về các công việc hiện có. Nếu bạn quan tâm đến việc làm việc tại Woodward Camp, vui lòng xem trang Việc làm của chúng tôi để biết c"
CASE_0246,1095121,endpoint,8,5192868,0.6077,0.6077,0,vi,"Trả lời Độ tuổi tối thiểu để làm việc khác nhau tùy theo tình huống. Ở Hoa Kỳ, độ tuổi tối thiểu cho hầu hết công việc là 16, mặc dù trong một số trường hợp, nó có thể thấp tới 14. Ở đó ÃƒÂ ¢ Ã‚â‚¬Ã‚Â¦ không có độ tuổi tối thiểu cho nông dân, ngoài độ tuổi cần thiết để làm việc trong trang trại. 4 n"
CASE_0246,1095121,endpoint,9,944558,0.6054,0.6054,0,vi,"Giờ được quy định nếu bạn dưới 16 tuổi. Trẻ em 12 và 13 chỉ có thể làm việc trong các trang trại và được sự đồng ý của cha mẹ. Trẻ em 14 và 15 có thể có những công việc chính thức không nguy hiểm, không sản xuất và không khai thác mỏ. Đối với trẻ em 16 và 17 tuổi, hai hạn chế cuối cùng được bỏ. Nhưn"
CASE_0246,1095121,endpoint,10,5829982,0.5998,0.5998,0,vi,"Để làm việc cho NATS, bạn phải từ 13 tuổi trở lên vào thời điểm mùa giải bắt đầu. (Chúng tôi nói ngày 1 tháng 7 vì sự đơn giảnÃƒÂ ¢ Ã‚â‚¬Ã‚â „¢ s sake). Mặc dù độ tuổi hợp pháp ở Nebraska là 12, một số công ty sản xuất ngô hạt có giới hạn độ tuổi lớn hơn và yêu cầu bất kỳ ai bước vào cánh đồng của h"
CASE_0246,1095121,mixed,1,7613985,0.7217,0.7217,1,vi,Bạn phải bao nhiêu tuổi để làm việc tại Buffalo Wild Wings? Ứng viên phải từ 16 tuổi trở lên mới được làm việc tại nhà hàng này. Ứng dụng có thể in cho Buffalo Wild Wings không được áp dụng do mối quan hệ đối tác của họ với Snagajob. Đơn xin việc Buffalo Wild Wings chỉ được chấp nhận trực tuyến.
CASE_0246,1095121,mixed,2,1406363,0.6777,0.6777,0,vi,"Yêu cầu về độ tuổi tối thiểu / tối đa: Hầu hết các sở động vật hoang dã của tiểu bang yêu cầu ứng viên phải từ 21 tuổi trở lên, với tất cả các sở yêu cầu ứng viên phải từ 18 tuổi trở lên. Các cá nhân đăng ký công việc quản lý trò chơi liên bang thông qua Dịch vụ Cá và Động vật hoang dã Hoa Kỳ phải t"
CASE_0246,1095121,mixed,3,866059,0.6617,0.6617,0,vi,"A: Bạn phải đủ 18 tuổi để làm việc tại Woodward Camp. Nếu bạn quan tâm đến một vị trí, vui lòng liên hệ với văn phòng trại để biết thêm chi tiết hoặc xem phần Trang web về các công việc hiện có. Nếu bạn quan tâm đến việc làm việc tại Woodward Camp, vui lòng xem trang Việc làm của chúng tôi để biết c"
CASE_0246,1095121,mixed,4,8293902,0.6595,0.6595,0,vi,Bạn phải bao nhiêu tuổi để làm việc tiết kiệm?
CASE_0246,1095121,mixed,5,7613988,0.6416,0.6416,0,vi,846 Buffalo Wild Wings Grill And Bar Tuổi tối thiểu 16 tuổi đang tuyển dụng việc làm gần bạn. Tìm việc làm Buffalo Wild Wings Grill And Bar Tuổi tối thiểu 16 tuổi và nộp đơn trực tuyến. Tìm kiếm Buffalo Wild Wings Grill And Bar Tuổi tối thiểu 16 tuổi để tìm công việc tiếp theo của bạn Buffalo Wild W
CASE_0246,1095121,mixed,6,5891949,0.6398,0.6398,0,vi,"Độ tuổi hợp pháp để làm việc ở Nebraska? Trong các công việc không được coi là đặc biệt nguy hiểm, FLSA quy định độ tuổi tối thiểu bình thường để làm việc trong nông nghiệp là 14 tuổi, trong khi ở mọi ngành khác, độ tuổi tối thiểu bình thường là 16 tuổi; 18 năm đối với công việc độc hại. 3 người thấ"
CASE_0246,1095121,mixed,7,5853955,0.6397,0.6397,0,vi,"Tuy nhiên, caddie phải từ 14 tuổi trở lên. Người trông trẻ không cần phải có giấy chứng nhận lao động. Tuy nhiên, người trông trẻ phải từ 14 tuổi trở lên. Trẻ vị thành niên 16 và 17 tuổi không cần phải có giấy phép lao động trong trang trại để làm việc trong trang trại. Người chưa thành niên 14 và 1"
CASE_0246,1095121,mixed,8,7398107,0.6383,0.6383,0,vi,Một người phải từ 16 tuổi trở lên để làm việc tại The Finish Line.
CASE_0246,1095121,mixed,9,5192868,0.6369,0.6369,0,vi,"Trả lời Độ tuổi tối thiểu để làm việc khác nhau tùy theo tình huống. Ở Hoa Kỳ, độ tuổi tối thiểu cho hầu hết công việc là 16, mặc dù trong một số trường hợp, nó có thể thấp tới 14. Ở đó ÃƒÂ ¢ Ã‚â‚¬Ã‚Â¦ không có độ tuổi tối thiểu cho nông dân, ngoài độ tuổi cần thiết để làm việc trong trang trại. 4 n"
CASE_0246,1095121,mixed,10,5829982,0.6365,0.6365,0,vi,"Để làm việc cho NATS, bạn phải từ 13 tuổi trở lên vào thời điểm mùa giải bắt đầu. (Chúng tôi nói ngày 1 tháng 7 vì sự đơn giảnÃƒÂ ¢ Ã‚â‚¬Ã‚â „¢ s sake). Mặc dù độ tuổi hợp pháp ở Nebraska là 12, một số công ty sản xuất ngô hạt có giới hạn độ tuổi lớn hơn và yêu cầu bất kỳ ai bước vào cánh đồng của h"
CASE_0246,1095874,endpoint,1,5940470,0.7228,0.7228,0,vi,"Các nhân viên cứu hỏa ở Austin, Texas sẽ kiếm được từ $ 21,641 đến $ 61,210. Mức lương trung bình hàng năm cho một lính cứu hỏa ở Austin là $ 41.424. nó chắc chắn xứng đáng với thời gian của bạn. Tôi là một thợ điện công đoàn ở đây ngay bây giờ. Tôi không thể cung cấp cho bạn một con số chính xác hà"
CASE_0246,1095874,endpoint,2,1725979,0.7193,0.7193,0,vi,Mức lương trung bình cho một Lính cứu hỏa là C $ 61.437 mỗi năm.
CASE_0246,1095874,endpoint,3,5529477,0.7183,0.7183,0,vi,"Mức lương hàng năm cho lính cứu hỏa trung bình có thể thay đổi dựa trên những yếu tố như kinh nghiệm và vị trí. Tại Hoa Kỳ, mức lương trung bình cho một lính cứu hỏa là $ 42,87 ÃƒÂ ¢ Ã‚â‚¬Ã‚Â¦ 8."
CASE_0246,1095874,endpoint,4,3035263,0.7168,0.7168,0,vi,"Mức lương trung bình của lính cứu hỏa tình nguyện ở Hoa Kỳ là $ 34.059 hoặc mức lương theo giờ tương đương là $ 16. Ngoài ra, họ kiếm được tiền thưởng trung bình là 470 đô la. Mức lương ước tính dựa trên dữ liệu khảo sát tiền lương được thu thập trực tiếp từ người sử dụng lao động và nhân viên ẩn da"
CASE_0246,1095874,endpoint,5,2821813,0.7162,0.7162,0,vi,"Mức lương trung bình của lính cứu hỏa. Mức lương trung bình cho công việc lính cứu hỏa là $ 39,000. Mức lương trung bình của lính cứu hỏa có thể thay đổi rất nhiều do công ty, vị trí, ngành nghề, kinh nghiệm và lợi ích. Mức lương này được tính bằng mức lương trung bình cho tất cả các công việc có th"
CASE_0246,1095874,endpoint,6,3035265,0.7148,0.7148,0,vi,Mức lương trung bình của lính cứu hỏa tình nguyện ở Hoa Kỳ là $ 34.059 hoặc mức lương theo giờ tương đương là $ 16. Mức lương ước tính dựa trên dữ liệu khảo sát tiền lương được thu thập trực tiếp từ người sử dụng lao động và nhân viên ẩn danh ở Hoa Kỳ
CASE_0246,1095874,endpoint,7,3910586,0.7143,0.7143,0,vi,"Mức lương trung bình hàng năm cho lính cứu hỏa là 48.030 đô la vào tháng 5 năm 2016. Mức lương trung bình là mức lương mà tại đó một nửa số công nhân trong một ngành nghề kiếm được nhiều hơn số tiền đó và một nửa kiếm được ít hơn. 10 phần trăm thấp nhất kiếm được ít hơn $ 23,700 và 10 phần trăm cao"
CASE_0246,1095874,endpoint,8,7556012,0.7141,0.7141,0,vi,Tìm hiểu thêm về Mức lương trung bình của Lính cứu hỏa / Nhân viên y tế ở Arizona trên Đơn giản là Thuê. So sánh mức lương trung bình theo chức danh công việc và bộ kỹ năng.
CASE_0246,1095874,endpoint,9,1725972,0.7138,0.7138,0,vi,"Mức lương trung bình hàng năm cho lính cứu hỏa là 48.030 đô la vào tháng 5 năm 2016. Mức lương trung bình là mức lương mà tại đó một nửa số công nhân trong một ngành nghề kiếm được nhiều hơn số tiền đó và một nửa kiếm được ít hơn. 10 phần trăm thấp nhất kiếm được ít hơn $ 23,700 và 10 phần trăm cao"
CASE_0246,1095874,endpoint,10,4076289,0.7137,0.7137,0,vi,"Trung bình Quốc gia. Lính cứu hỏa kiếm được mức lương trung bình hàng năm là 47.270 đô la và mức lương trung bình theo giờ là 22,72 đô la vào tháng 5 năm 2009, theo Cục Thống kê Lao động. Các chuyên gia trong nghề này kiếm được mức lương trung bình hàng năm là 45.050 đô la và mức lương trung bình hà"
CASE_0246,1095874,mixed,1,7556014,0.7229,0.7229,1,vi,"Mức lương trung bình cho Sở Cứu hỏa Phoenix - Lính cứu hỏa Arizona: $ 50,193. Sở Cứu hỏa Phoenix - Arizona xu hướng tiền lương dựa trên mức lương được đăng tải ẩn danh bởi các nhân viên Sở Cứu hỏa Phoenix - Arizona."
CASE_0246,1095874,mixed,2,5940470,0.7107,0.7107,0,vi,"Các nhân viên cứu hỏa ở Austin, Texas sẽ kiếm được từ $ 21,641 đến $ 61,210. Mức lương trung bình hàng năm cho một lính cứu hỏa ở Austin là $ 41.424. nó chắc chắn xứng đáng với thời gian của bạn. Tôi là một thợ điện công đoàn ở đây ngay bây giờ. Tôi không thể cung cấp cho bạn một con số chính xác hà"
CASE_0246,1095874,mixed,3,7556012,0.7097,0.7097,0,vi,Tìm hiểu thêm về Mức lương trung bình của Lính cứu hỏa / Nhân viên y tế ở Arizona trên Đơn giản là Thuê. So sánh mức lương trung bình theo chức danh công việc và bộ kỹ năng.
