case_id,qid,set,metric_source,ndcg10_end,ndcg10_mix,delta_ndcg10,recall10_end,recall10_mix,delta_recall10,first_rel_rank50_end,first_rel_rank50_mix,overlap10,overlap50,best_rel_rank_shift,token_count_a,token_count_b,len_ratio,endpoint_cos,r,delta_perp,cos_to_a,cos_to_b,doc_lang_mismatch_rate10_end,doc_lang_mismatch_rate10_mix,ascii_ratio10_end,ascii_ratio10_mix,label,text_a,text_b
CASE_0007,1003875,worst,evaluate_perquery,100.0,63.092975357145754,-36.907024642854246,100.0,100.0,0.0,1,2,10,28,1.0,8,8,1.0,0.46151286363601685,0.7000000332067198,7.686350045332802e-08,0.7082798756816973,0.9531361683014347,0.0,0.0,0.17247320129575608,0.17247320129575608,TranslationDivergence,أين تم إدخال أبو بريص البحر الأبيض المتوسط,地中海壁虎是从哪里引进的
CASE_0007,1031910,worst,evaluate_perquery,100.0,63.092975357145754,-36.907024642854246,100.0,100.0,0.0,1,2,9,44,1.0,8,8,1.0,0.5905863046646118,0.7000000145585371,3.953530125500038e-08,0.783992960921468,0.9639608794813258,0.0,0.0,0.0,0.009278350515463918,RankDrop,ما هو الحجم القياسي للوح رأس بحجم كينغ,特大床头板的标准尺寸是多少
CASE_0007,1047556,worst,evaluate_perquery,100.0,63.092975357145754,-36.907024642854246,100.0,100.0,0.0,1,2,9,32,1.0,6,7,0.8571428571428571,0.5936610698699951,0.699999970662597,4.346459903104005e-08,0.7857457628350005,0.9642230662601479,0.0,0.0,0.13483072779949057,0.15609335406211683,RankDrop,من يلعب دوره في تحسين المنزل,谁在家庭装修中扮演 al
CASE_0007,1065558,worst,evaluate_perquery,100.0,63.092975357145754,-36.907024642854246,100.0,100.0,0.0,1,2,9,42,1.0,6,8,0.75,0.6648027101041502,0.7000000444548963,6.401829466540221e-08,0.8256868628535173,0.9703337293088639,0.0,0.0,0.013541666666666665,0.013541666666666665,RankDrop,ما هو حساب متغير في المعاش,什么是年金中的可变账户
CASE_0007,1084555,worst,evaluate_perquery,100.0,63.092975357145754,-36.907024642854246,100.0,100.0,0.0,1,2,8,41,1.0,5,8,0.625,0.6775837540626526,0.6999999815131419,3.6698764915854554e-08,0.8327415480451855,0.9714403956263765,0.0,0.0,0.04623623440021672,0.02255202387390094,RankDrop,ماذا يفعل كاتب الخزانة البنك,银行密码箱文员是做什么的
CASE_0007,1087185,worst,evaluate_perquery,100.0,63.092975357145754,-36.907024642854246,100.0,100.0,0.0,1,2,7,41,1.0,5,6,0.8333333333333334,0.7649744749069214,0.699999987319538,4.007875631373281e-08,0.8800453500360159,0.9790699337460786,0.0,0.0,0.010777358041910047,0.008571475688968872,RankDrop,ما هي ميزة طاقة النفايات,垃圾能源的优势是什么
CASE_0007,1095971,worst,evaluate_perquery,100.0,63.092975357145754,-36.907024642854246,100.0,100.0,0.0,1,2,9,43,1.0,6,6,1.0,0.7627772547469887,0.6999999371849432,6.182194312032152e-08,0.8788753719965144,0.9788769159439211,0.0,0.0,0.0,0.0,RankDrop,كم هي الألياف في برتقال فالنسيا,巴伦西亚橙中含有多少纤维
CASE_0007,168175,worst,evaluate_perquery,100.0,63.092975357145754,-36.907024642854246,100.0,100.0,0.0,1,2,9,36,1.0,6,7,0.8571428571428571,0.7155793309211731,0.6999999790434948,3.483878074916902e-08,0.8535047520586876,0.9747446561650868,0.0,0.0,0.008044701348747591,0.008044701348747591,RankDrop,هل يتحمل تطبيق القانون مسؤولية التدخل؟,执法部门是否有责任进行干预？
CASE_0007,173001,worst,evaluate_perquery,100.0,63.092975357145754,-36.907024642854246,100.0,100.0,0.0,1,2,4,34,1.0,8,8,1.0,0.7396778905199701,0.6999999542070131,6.213759462525559e-08,0.8665157588005483,0.9768509217448597,0.0,0.0,0.09955393563126771,0.05365846712123991,RankDrop,هل تؤثر درجة الحرارة على معدل المحلول العازل,温度会影响缓冲溶液的速度吗
CASE_0007,18101,worst,evaluate_perquery,100.0,63.092975357145754,-36.907024642854246,100.0,100.0,0.0,1,2,8,36,1.0,6,8,0.75,0.7913942808743882,0.6999999785703556,3.8558169990210445e-08,0.8940390094304626,0.9813958558808612,0.0,0.0,0.2563158599469798,0.30267601276148487,RankDrop,رقم توجيه الاتحاد الائتماني الفيدرالي aneca,aneca 联邦信用合作社路由号码
CASE_0007,283344,worst,evaluate_perquery,100.0,63.092975357145754,-36.907024642854246,100.0,100.0,0.0,1,2,8,44,1.0,7,9,0.7777777777777778,0.7525559663772583,0.7000000060220333,3.6408835057955e-08,0.873419639998922,0.9779795470304206,0.0,0.0,0.019791666666666666,0.04131065400843882,RankDrop,كم عدد الدهون والسعرات الحرارية في التفاحة,一个苹果有多少脂肪和卡路里
CASE_0007,348869,worst,evaluate_perquery,100.0,63.092975357145754,-36.907024642854246,100.0,100.0,0.0,1,2,9,43,1.0,7,8,0.875,0.8780982494354248,0.7000000122239123,3.648013802148853e-08,0.9390230268630928,0.989081994239781,0.0,0.0,0.24523006654110663,0.25329424439345566,RankDrop,كيفية تغيير اختبار موضوع sat إلى sat,如何将SAT科目考试更改为SAT
CASE_0007,417946,worst,evaluate_perquery,100.0,63.092975357145754,-36.907024642854246,100.0,100.0,0.0,1,2,10,47,1.0,6,10,0.6,0.5948045366769477,0.7000000147100963,3.926935221443273e-08,0.7863970990688861,0.9643203767719009,0.0,0.0,0.074862131991667,0.07486213199166698,RankDrop,هو الميثادون ناهض مستقبلات mdma,美沙酮是一种 mdma 受体激动剂吗
CASE_0007,808716,worst,evaluate_perquery,100.0,63.092975357145754,-36.907024642854246,100.0,100.0,0.0,1,2,9,40,1.0,6,9,0.6666666666666666,0.7349766930923876,0.7,3.8985980665984243e-08,0.8639869822486703,0.9764394037635826,0.0,0.0,0.0,0.006329113924050634,RankDrop,ما هو أفضل علاج لسرطان الجلد,黑色素瘤最好的治疗方法是什么
CASE_0007,824371,worst,evaluate_perquery,100.0,63.092975357145754,-36.907024642854246,100.0,100.0,0.0,1,2,8,42,1.0,5,6,0.8333333333333334,0.760774657772461,0.6999999875421511,4.168628819911646e-08,0.877808191457237,0.9787010687361403,0.0,0.0,0.12030076440823242,0.14761870424602536,RankDrop,ما هي كلمة هاواي للكلب,狗的夏威夷语是什么
CASE_0007,842223,worst,evaluate_perquery,100.0,63.092975357145754,-36.907024642854246,100.0,100.0,0.0,1,2,7,47,1.0,6,7,0.8571428571428571,0.6968151330947876,0.7000000098297516,4.117742591347451e-08,0.8432893893268487,0.9731102009918922,0.0,0.0,0.03636363636363636,0.03636363636363636,RankDrop,ما هو الغرض من المخطط التنظيمي,组织结构图的目的是什么
CASE_0007,885986,worst,evaluate_perquery,100.0,63.092975357145754,-36.907024642854246,100.0,100.0,0.0,1,2,7,29,1.0,10,9,1.1111111111111112,0.6186667680740356,0.7000000468917711,6.537648999938028e-08,0.7999175030185154,0.9663609517409569,0.0,0.0,0.004166666666666667,0.014423076923076922,RankDrop,ما النسبة المئوية للعمال الذين يحصلون على مارتن لوثر كينج,百分之多少的工人让马丁路德金离开
CASE_0007,987100,worst,evaluate_perquery,100.0,63.092975357145754,-36.907024642854246,100.0,100.0,0.0,1,2,6,39,1.0,5,7,0.7142857142857143,0.6417318368990325,0.6999999251340537,6.456533441223655e-08,0.8128608693217272,0.9683425412363854,0.0,0.0,0.03883237153376477,0.016581632653061222,RankDrop,أين توجد الصهارة داخل أرضنا,我们地球上的岩浆在哪里
CASE_0007,1020198,worst,evaluate_perquery,35.620718710802215,0.0,-35.620718710802215,100.0,0.0,-100.0,6,26,7,37,20.0,7,7,1.0,0.7520788908004761,0.6999999819686713,3.931757319719509e-08,0.8731645391222307,0.977937787485191,0.0,0.0,0.22642948339087904,0.18638787451431874,RecallDrop,ما هي الأغاني التي يرقص الناس عليها,人们跳hora的歌曲是什么
CASE_0007,1073801,worst,evaluate_perquery,33.33333333333333,0.0,-33.33333333333333,100.0,0.0,-100.0,7,11,7,43,4.0,4,8,0.5,0.8431937005039275,0.6999999239767316,5.1342620821515084e-08,0.9210827151688724,0.9859787125083501,0.0,0.0,0.0015873015873015873,0.011674935472403827,RecallDrop,ما هو مثال الكربوهيدرات,什么是碳水化合物的例子
CASE_0007,1095566,worst,evaluate_perquery,33.33333333333333,0.0,-33.33333333333333,100.0,0.0,-100.0,7,11,4,32,4.0,11,6,1.8333333333333333,0.7263239622116089,0.6999999128829177,5.872972863585346e-08,0.8593207456031338,0.9756828160116617,0.0,0.0,0.07970484024009147,0.0798890308406355,TranslationDivergence,كم عدد اللاعبين في اتحاد كرة القدم الأميركي الذين تمت صياغتهم,nfl 有多少球员被选中
CASE_0007,1037689,worst,evaluate_perquery,31.546487678572877,0.0,-31.546487678572877,100.0,0.0,-100.0,8,13,9,41,5.0,5,6,0.8333333333333334,0.6951589584350586,0.6999999511182674,6.513338490776732e-08,0.842384186868949,0.972966260390135,0.0,0.0,0.0016129032258064516,0.0,RecallDrop,ما هو التعريف القانوني للإيداع,存款的法律定义是什么
CASE_0007,387864,worst,evaluate_perquery,31.546487678572877,0.0,-31.546487678572877,100.0,0.0,-100.0,8,17,7,47,9.0,7,11,0.6363636363636364,0.759259819984436,0.6999999876205495,3.866592734880214e-08,0.8770002512818865,0.9785679245995914,0.0,0.0,0.0,0.005434782608695652,RecallDrop,كيف كانت الصحوة العظيمة الثانية المشابهة للأولى,第二次大觉醒和第一次有什么相似之处
CASE_0007,688644,worst,evaluate_perquery,31.546487678572877,0.0,-31.546487678572877,100.0,0.0,-100.0,8,11,9,45,3.0,9,9,1.0,0.913666307926178,0.6999999827400454,3.7727467372405954e-08,0.95707857495181,0.9922556058091699,0.0,0.0,0.12160863774733639,0.12160863774733639,RecallDrop,ما هو الهدف التعليمي لتعليم الأطفال الصغار عن الطقس,教幼儿有关天气的学习目标是什么
CASE_0007,885433,worst,evaluate_perquery,31.546487678572877,0.0,-31.546487678572877,100.0,0.0,-100.0,9,18,7,39,9.0,7,9,0.7777777777777778,0.6378306530613096,0.69999991771166,6.716383182947538e-08,0.8106801596622816,0.9680068889059059,0.0,0.0,0.0,0.0022556390977443606,RecallDrop,ما أجزاء الجسم التي تصاب بالهربس النطاقي؟,你身体的哪些部位长了带状疱疹？
CASE_0007,961048,worst,evaluate_perquery,31.546487678572877,0.0,-31.546487678572877,100.0,0.0,-100.0,8,11,9,46,3.0,8,9,0.8888888888888888,0.8557994365692139,0.7000000103336348,4.0874557072356765e-08,0.9275877084582342,0.9870982092315151,0.0,0.0,0.18996886746964536,0.22386717255439112,RecallDrop,متى تم إنتاج أول رسوم متحركة يابانية معروفة؟,最早的日本动画是什么时候制作的？
CASE_0007,994941,worst,evaluate_perquery,31.546487678572877,0.0,-31.546487678572877,100.0,0.0,-100.0,8,14,7,41,6.0,6,9,0.6666666666666666,0.5259015277565436,0.6999999874277931,4.460670766093244e-08,0.7465834425407992,0.9584903926174061,0.0,0.0,0.05679394428543448,0.053333429644795614,RecallDrop,أين هو السنترومير في الكروموسومات المنسوخة,复制染色体中的着丝粒在哪里
CASE_0007,1043914,worst,evaluate_perquery,30.10299956639812,0.0,-30.10299956639812,100.0,0.0,-100.0,9,11,6,38,2.0,8,10,0.8,0.6918066740036011,0.699999961319964,4.008391130128075e-08,0.8405500502083492,0.9726748270432728,0.0,0.0,0.08932914147721761,0.08649209772117873,RecallDrop,ما هي أفضل طريقة لعلاج قرحة البرد المتقشرة,治疗结痂的唇疱疹的最佳方法是什么
CASE_0007,1047625,worst,evaluate_perquery,30.10299956639812,0.0,-30.10299956639812,100.0,0.0,-100.0,9,29,5,36,20.0,7,7,1.0,0.5455517768859863,0.7000000655791458,7.089025189088716e-08,0.758057818231431,0.9601431914960303,0.0,0.0,0.1214999908772361,0.19103559438673035,RecallDrop,الذي يلعب دور الرماد النيص في الغناء,谁在唱歌中扮演豪猪灰
CASE_0007,1071389,worst,evaluate_perquery,30.10299956639812,0.0,-30.10299956639812,100.0,0.0,-100.0,9,12,8,38,3.0,6,7,0.8571428571428571,0.7034993171691895,0.7000000201026967,6.046957423677668e-08,0.8469368533712969,0.9736918934369466,0.0,0.0,0.03171470865471966,0.020977817917828927,RecallDrop,ما هو نوع توزيع الانحدار الخطي,什么是线性回归分布类型
CASE_0007,285656,worst,evaluate_perquery,30.10299956639812,0.0,-30.10299956639812,100.0,0.0,-100.0,9,31,7,40,22.0,8,7,1.1428571428571428,0.8397543334814509,0.6999999814021151,3.4631874257229356e-08,0.91930291320582,0.9856734656141574,0.0,0.0,0.049637526652452024,0.05439943141435679,RecallDrop,كم ساعة في الأسبوع يعمل أخصائيو علم الأمراض,病理学家每周工作多少小时
CASE_0007,299732,worst,evaluate_perquery,30.10299956639812,0.0,-30.10299956639812,100.0,0.0,-100.0,9,14,6,44,5.0,13,10,1.3,0.6250466480878978,0.6999999523103566,6.598636304033789e-08,0.8035099578788171,0.9669081358911806,0.0,0.0,0.009445488721804512,0.015272556390977443,RecallDrop,كم عدد الأسابيع التي يمكن فيها رؤية كيس الصفار على الموجات فوق الصوتية,超声检查可以看到多少周的卵黄囊
CASE_0007,813605,worst,evaluate_perquery,30.10299956639812,0.0,-30.10299956639812,100.0,0.0,-100.0,9,15,9,39,6.0,7,6,1.1666666666666667,0.7289618253707886,0.6999999120350752,6.303669408680435e-08,0.8607449114341593,0.9759133660996636,0.0,0.0,0.11663383550354567,0.10942686847253172,RecallDrop,ما هي العملة في ناسو ، جزر البهاما؟,巴哈马拿骚的货币是什么？
CASE_0007,858421,worst,evaluate_perquery,30.10299956639812,0.0,-30.10299956639812,100.0,0.0,-100.0,9,11,9,45,2.0,4,6,0.6666666666666666,0.4776507616043091,0.6999999543564852,7.629806475506484e-08,0.7179840060014598,0.9544686454753607,0.0,0.0,0.05517098860641616,0.03724870470475082,TranslationDivergence,ما هو عامل المصادقة,什么是两因素身份验证
CASE_0007,866251,worst,evaluate_perquery,30.10299956639812,0.0,-30.10299956639812,100.0,0.0,-100.0,9,13,8,45,4.0,9,8,1.125,0.8508225679397583,0.6999999900111157,3.761607914043452e-08,0.9250229527792394,0.9866559593713798,0.0,0.0,0.0742521725223039,0.07123731653920125,RecallDrop,ما نوع الحيوانات الموجودة في حديقة حيوان فرانكلين بارك,富兰克林公园动物园里有哪些动物
CASE_0007,995805,worst,evaluate_perquery,30.10299956639812,0.0,-30.10299956639812,100.0,0.0,-100.0,9,11,8,38,2.0,7,11,0.6363636363636364,0.7082387804985046,0.6999999897853734,3.921904934145459e-08,0.8495173965239976,0.9741046801805864,0.0,0.0,0.046665673123072605,0.047478087482973004,RecallDrop,فيتامينات ب التي تساعد في مستويات السيروتونين,哪些 B 族维生素有助于提高血清素水平
CASE_0007,841919,worst,evaluate_perquery,51.095599397121525,21.84074368181642,-29.254855715305105,100.0,50.0,-50.0,3,6,6,33,3.0,7,8,0.875,0.6758166551589966,0.6999999724208661,4.1409023765481834e-08,0.8317682354584419,0.9712872357658822,0.0,0.0,0.07534191197403632,0.06045469392892354,RecallDrop,ما هو الغرض من المكثف على السيارة,汽车上的冷凝器有什么用途
CASE_0007,1085980,worst,evaluate_perquery,28.906482631788787,0.0,-28.906482631788787,100.0,0.0,-100.0,10,13,9,42,3.0,9,11,0.8181818181818182,0.7971109626955368,0.7000000293779628,5.4237212054886186e-08,0.8970489413908185,0.9819002049047517,0.0,0.0,0.2584352882007106,0.2782493377874875,RecallDrop,هل يمكن أن تخبرني أين ولد الممثل ويليام ديفان؟,你能告诉我演员威廉德文的出生地吗
CASE_0007,172981,worst,evaluate_perquery,28.906482631788787,0.0,-28.906482631788787,100.0,0.0,-100.0,10,12,7,46,2.0,6,8,0.75,0.8319870033248666,0.700000053214313,5.561863147818258e-08,0.9152750883492721,0.9849848279136711,0.0,0.0,0.04948534347728799,0.05651237050431501,RecallDrop,هل العقل الباطن يتحكم في تنفسك,潜意识会控制你的呼吸吗
CASE_0007,245921,worst,evaluate_perquery,28.906482631788787,0.0,-28.906482631788787,100.0,0.0,-100.0,10,14,8,46,4.0,9,9,1.0,0.8736095428466797,0.7000000589489173,5.2832007213510224e-08,0.9367283514854332,0.9886823608434798,0.0,0.0,0.04636656610340821,0.02244930689203135,RecallDrop,كم من الوقت تستغرق العناصر التي تأتي من الصين,来自中国的物品需要多长时间
CASE_0007,272500,worst,evaluate_perquery,28.906482631788787,0.0,-28.906482631788787,100.0,0.0,-100.0,10,15,5,36,5.0,7,8,0.875,0.567584310030002,0.6999999724317828,4.331056757678198e-08,0.7708082563808978,0.9620058705513772,0.0,0.0,0.03390767398508699,0.024048519055509525,RecallDrop,كم من الوقت تنتظر بين بيرم واللون,烫发和染发之间要等多久
CASE_0007,62439,worst,evaluate_perquery,28.906482631788787,0.0,-28.906482631788787,100.0,0.0,-100.0,10,15,8,40,5.0,13,10,1.3,0.7198730707168579,0.7000000319165879,5.9352679215862736e-08,0.8558317118138101,0.9751194128962438,0.0,0.0,0.08740971967342438,0.08099705578356656,RecallDrop,هل يمكن لوكيل الرعاية الصحية إعطاء الموافقة على اختبار فيروس نقص المناعة البشرية,医疗保健代理人可以同意进行 HIV 检测吗
CASE_0007,788484,worst,evaluate_perquery,28.906482631788787,0.0,-28.906482631788787,100.0,0.0,-100.0,10,11,8,49,1.0,7,6,1.1666666666666667,0.9083480834960938,0.7000000325168673,4.4230812790146956e-08,0.954393063871934,0.9917804470426301,0.0,0.0,0.14685194465560852,0.12389497959338029,RecallDrop,ما هو الغرض من بطاقة sim,sim卡的用途是什么
CASE_0007,79891,worst,evaluate_perquery,28.906482631788787,0.0,-28.906482631788787,100.0,0.0,-100.0,10,27,8,48,17.0,7,10,0.7,0.7713086605072021,0.6999999478733092,5.6998445074896154e-08,0.8834129827629983,0.9796268607592556,0.0,0.0,0.031958762886597936,0.031958762886597936,RecallDrop,هل يمكنك استبدال رقائق الشوكولاته بالنصف الحلو,你能用巧克力片代替半甜的吗
CASE_0007,995806,worst,evaluate_perquery,28.906482631788787,0.0,-28.906482631788787,100.0,0.0,-100.0,10,13,9,40,3.0,9,13,0.6923076923076923,0.7490787206982041,0.7000000356314807,5.7082079507608796e-08,0.8715588398139263,0.9776747172206469,0.0,0.0,0.05766465840336672,0.05766465840336672,RecallDrop,أي محور في المخطط يعرض التسميات الوصفية لنقاط البيانات,图表中的哪个轴显示数据点的描述性标签
CASE_0007,1083535,worst,evaluate_perquery,63.092975357145754,38.68528072345416,-24.40769463369159,100.0,100.0,0.0,2,5,9,45,3.0,6,9,0.6666666666666666,0.8476047101492035,0.6999999608881404,3.744980148212562e-08,0.9233622765822261,0.9863701979931881,0.0,0.0,0.13802058875917728,0.1380205887591773,RankDrop,ماذا يستخدم جو مادون على شعره,乔·麦登在他的头发上用什么
CASE_0007,497132,worst,evaluate_perquery,63.092975357145754,38.68528072345416,-24.40769463369159,100.0,100.0,0.0,2,5,10,38,3.0,10,13,0.7692307692307693,0.7321083982055424,0.7000000222495298,6.036889743654683e-08,0.8624418934024262,0.9761884967356983,0.0,0.0,0.07604024867826095,0.07604024867826095,RankDrop,يجب عليك استخدام الرصاص أو الوقت المتأخر في جداول المشروع,您应该在项目进度表中使用提前期还是滞后时间
CASE_0007,1087042,worst,evaluate_perquery,61.31471927654584,38.68528072345416,-22.629438553091674,50.0,50.0,0.0,1,2,10,45,1.0,5,7,0.7142857142857143,0.6306830644607544,0.7000000242087354,6.846747879762916e-08,0.8066758721544758,0.9673921727155982,0.0,0.0,0.04070186420556261,0.04070186420556261,RankDrop,ما هي مصادر الغذاء لأستازانتين,虾青素的食物来源是什么
CASE_0007,997542,worst,evaluate_perquery,61.31471927654584,38.68528072345416,-22.629438553091674,50.0,50.0,0.0,1,2,4,30,1.0,7,9,0.7777777777777778,0.5929692498408854,0.6999999633905746,3.903365097812639e-08,0.7853515784308372,0.9641639686425643,0.0,0.0,0.12369313689064183,0.19485132162750674,RankDrop,أين يقع نادي الزريبة في الملعب المعتمد,畜栏俱乐部在依赖体育场的什么地方
CASE_0007,1096527,worst,evaluate_perquery,50.0,28.906482631788787,-21.093517368211213,100.0,100.0,0.0,3,10,6,37,7.0,8,6,1.3333333333333333,0.6325334687550943,0.699999967559147,3.987200258848134e-08,0.8077136296112988,0.9675511782678172,0.0,0.0,0.012100647617948681,0.049008948204104855,RankDrop,كم عدد الأسابيع التي يجب أن تعطيها الجراء,你应该送小狗几周
CASE_0007,270642,worst,evaluate_perquery,63.092975357145754,43.06765580733931,-20.025319549806447,100.0,100.0,0.0,2,4,7,44,2.0,6,7,0.8571428571428571,0.856435239315033,0.7,3.985478258528019e-08,0.9279149075942431,0.9871545824916502,0.0,0.0,0.026969696969696966,0.026969696969696966,RankDrop,كم من الوقت للحصول على البكالوريوس,获得学士学位需要多长时间
CASE_0007,417902,worst,evaluate_perquery,63.092975357145754,43.06765580733931,-20.025319549806447,100.0,100.0,0.0,2,4,10,45,2.0,8,8,1.0,0.6914175748825073,0.7,3.832186479257871e-08,0.840337085263055,0.9726410832503157,0.0,0.0,0.12281680233142397,0.12281680233142397,RankDrop,هي مقاطعة ميريماك جزء من ولاية نيو هامبشاير,梅里马克县是 nh 州的一部分
CASE_0007,665972,worst,evaluate_perquery,63.092975357145754,43.06765580733931,-20.025319549806447,100.0,100.0,0.0,2,4,9,43,2.0,6,10,0.6,0.8061259388923645,0.7000000461159884,5.2434053543493064e-08,0.9017824015367495,0.9826963316499223,0.0,0.0,0.011269841269841268,0.007936507936507936,RankDrop,ماذا يحدث إذا تملأ الماء رئتيك,如果水停留在你的肺部会发生什么
CASE_0007,989870,worst,evaluate_perquery,63.092975357145754,43.06765580733931,-20.025319549806447,100.0,100.0,0.0,2,4,9,42,2.0,5,6,0.8333333333333334,0.8254705459440406,0.6999999316967533,5.7564538025189904e-08,0.9118870997372297,0.9844074610437291,0.0,0.0,0.09300308688895646,0.11042732931319887,RankDrop,من هو زوج ميغان ماكين,梅根麦凯恩的丈夫是谁
CASE_0007,272605,worst,evaluate_perquery,50.0,31.546487678572877,-18.453512321427123,100.0,100.0,0.0,3,8,9,47,5.0,7,6,1.1666666666666667,0.7380609356201253,0.6999999658672744,3.945715576492148e-08,0.8656464654544196,0.9767093466957596,0.0,0.0,0.10285312437211172,0.10285312437211172,RankDrop,كم من الوقت تنتظر السباحة بعد الوشم,纹身后多久可以游泳
CASE_0007,916901,worst,evaluate_perquery,17.723928678404775,0.0,-17.723928678404775,50.0,0.0,-50.0,10,18,8,43,8.0,6,8,0.75,0.7039707899093628,0.69999996979793,4.0083069308138874e-08,0.8471937820723996,0.9737328941893939,0.0,0.0,0.0620753314851278,0.06149434775807665,RecallDrop,ما يسبب نقص الفيتامينات تقرحات الفم,什么维生素缺乏会导致口腔溃疡
CASE_0007,1084906,worst,evaluate_perquery,70.39180890341346,53.072127397724344,-17.31968150568912,66.66666666666666,66.66666666666666,0.0,1,2,9,46,1.0,9,8,1.125,0.8361518881411486,0.6999999818110153,4.284244070618115e-08,0.9174361601551213,0.9853540424425351,0.0,0.0,0.06368208027564697,0.058133892830907793,RankDrop,ما هي الأمراض المرتبطة بانخفاض عدد خلايا الدم البيضاء,哪些疾病与白细胞计数低有关
