case_id,qid,set,metric_source,ndcg10_end,ndcg10_mix,delta_ndcg10,recall10_end,recall10_mix,delta_recall10,first_rel_rank50_end,first_rel_rank50_mix,overlap10,overlap50,best_rel_rank_shift,token_count_a,token_count_b,len_ratio,endpoint_cos,r,delta_perp,cos_to_a,cos_to_b,doc_lang_mismatch_rate10_end,doc_lang_mismatch_rate10_mix,ascii_ratio10_end,ascii_ratio10_mix,label,text_a,text_b
CASE_0247,160312,best,evaluate_perquery,35.620718710802215,100.0,64.37928128919779,100.0,100.0,0.0,6,1,8,45,-5.0,13,11,1.1818181818181819,0.8795733451843262,0.5,9.363928299421787e-09,0.9694259237842168,0.9694259852686893,0.0,0.0,0.008753492203049062,0.008864390158774603,Unclassified,do you have to be a us citizen to be a police officer,هل يجب أن تكون مواطنًا أمريكيًا لتكون ضابط شرطة
CASE_0247,1010524,best,evaluate_perquery,0.0,63.092975357145754,63.092975357145754,0.0,100.0,100.0,44,2,4,24,-42.0,13,10,1.3,0.6618180678107658,0.499999955937435,4.991917634811216e-08,0.9115420493708879,0.9115420378025703,0.0,0.0,0.09277945428936878,0.11597147109503318,Unclassified,what year did the song vehicle by the ides of march come out,في أي سنة خرجت عربة الأغنية من قبل مقدمة المسيرة
CASE_0247,1084555,best,evaluate_perquery,0.0,63.092975357145754,63.092975357145754,0.0,100.0,100.0,43,2,5,26,-41.0,7,5,1.4,0.6560471653938293,0.5,1.4398838565909955e-08,0.9099580508041037,0.9099581163067363,0.0,0.0,0.004694835680751174,0.017199411418360077,Unclassified,what does a bank lockbox clerk do,ماذا يفعل كاتب الخزانة البنك
CASE_0247,1096479,best,evaluate_perquery,0.0,63.092975357145754,63.092975357145754,0.0,100.0,100.0,inf,2,3,31,-9997.0,10,9,1.1111111111111112,0.7483603954315186,0.5,1.3120890152151787e-08,0.9349760411875462,0.9349760411875462,0.0,0.0,0.024131123966401935,0.06564656273950187,Unclassified,average pay for home health care provider in joplin missouri,متوسط ​​الأجر لمقدم الرعاية الصحية المنزلية في جوبلين ميسوري
CASE_0247,1097223,best,evaluate_perquery,0.0,63.092975357145754,63.092975357145754,0.0,100.0,100.0,45,2,0,6,-43.0,7,7,1.0,0.6331188082695007,0.5,1.5985396117912387e-08,0.9036368106110422,0.9036367446501962,0.0,0.0,0.12245505923825979,0.08728506187677881,Unclassified,how many digits account number wells fargo,كم عدد الأرقام حساب رقم الآبار فارجو
CASE_0247,1099340,best,evaluate_perquery,0.0,63.092975357145754,63.092975357145754,0.0,100.0,100.0,11,2,5,20,-9.0,10,6,1.6666666666666667,0.821605384349823,0.5,1.1717427916835277e-08,0.9543598691965232,0.9543598067414167,0.0,0.0,0.007325026440245986,0.034501577011373706,TranslationDivergence,how do you call a rapid response in the hospital?,كيف تسمعون استجابة سريعة في المستشفى؟
CASE_0247,169305,best,evaluate_perquery,0.0,63.092975357145754,63.092975357145754,0.0,100.0,100.0,17,2,5,31,-15.0,6,7,0.8571428571428571,0.8494212627410889,0.5,1.1270850919231634e-08,0.9616187303690024,0.9616187923526552,0.0,0.0,0.00932730560578662,0.058830242887411933,Unclassified,does motion sensor device have camera,هل يحتوي جهاز استشعار الحركة على كاميرا
CASE_0247,231109,best,evaluate_perquery,0.0,63.092975357145754,63.092975357145754,0.0,100.0,100.0,24,2,6,34,-22.0,10,9,1.1111111111111112,0.7528762817382812,0.5,1.3718497449133338e-08,0.9361827620850932,0.9361827620850932,0.0,0.0,0.09961711592589395,0.20263634751683163,Unclassified,how far is grand hyatt denver to the convention center?,كم يبعد فندق جراند حياة دنفر عن مركز المؤتمرات؟
CASE_0247,250636,best,evaluate_perquery,0.0,63.092975357145754,63.092975357145754,0.0,100.0,100.0,20,2,3,18,-18.0,8,7,1.1428571428571428,0.6840389778637277,0.5,1.3434759971175936e-08,0.9176162146727219,0.9176161550680755,0.0,0.0,0.01080544882658709,0.04020422417562106,Unclassified,how long does an average runner run 10kn,كم يبلغ متوسط ​​طول العداء 10kn
CASE_0247,277701,best,evaluate_perquery,0.0,63.092975357145754,63.092975357145754,0.0,100.0,100.0,inf,2,5,23,-9997.0,8,10,0.8,0.6544150114059448,0.5,1.6513878264845516e-08,0.9095093674974792,0.9095094985673409,0.0,0.0,0.0,0.0227512464570864,Unclassified,how many calories in publix chicken tender subway,كم عدد السعرات الحرارية في صب واي دجاج تندر بوبليكس
CASE_0247,665972,best,evaluate_perquery,0.0,63.092975357145754,63.092975357145754,0.0,100.0,100.0,12,2,6,34,-10.0,7,6,1.1666666666666667,0.7861090771024869,0.5,1.4443477525105664e-08,0.9450155884080019,0.9450155918760148,0.0,0.0,0.01309725516773975,0.01612755819804278,Unclassified,what happens if water sits your lungs,ماذا يحدث إذا تملأ الماء رئتيك
CASE_0247,786157,best,evaluate_perquery,0.0,63.092975357145754,63.092975357145754,0.0,100.0,100.0,23,2,0,9,-21.0,8,6,1.3333333333333333,0.6379729509353638,0.5,1.936172644434464e-08,0.9049787384238304,0.9049787384238304,0.0,0.0,0.038108285211481976,0.04590958524718529,Unclassified,what is pre licensing course for real estate,ما هي دورة الترخيص المسبق للعقار
CASE_0247,828588,best,evaluate_perquery,0.0,63.092975357145754,63.092975357145754,0.0,100.0,100.0,11,2,7,24,-9.0,7,5,1.4,0.6890519261360168,0.5,1.4234362133436207e-08,0.9189808860352439,0.9189808860352439,0.0,0.0,0.09289793959800619,0.10311861323331395,Unclassified,what is the literal meaning of linguini,ما هو المعنى الحرفي لللينجويني
CASE_0247,830040,best,evaluate_perquery,0.0,63.092975357145754,63.092975357145754,0.0,100.0,100.0,inf,2,3,39,-9997.0,10,6,1.6666666666666667,0.6852459907531738,0.5,1.65887996672609e-08,0.9179450021333638,0.9179450021333638,0.0,0.0,0.0417895631825778,0.108290126216913,TranslationDivergence,what is the mathematical formula for volume of a cylinder,ما هي الصيغة الرياضية لحجم الاسطوانة
CASE_0247,872081,best,evaluate_perquery,0.0,63.092975357145754,63.092975357145754,0.0,100.0,100.0,inf,2,4,14,-9997.0,9,10,0.9,0.520304889697128,0.5,1.8048693206651478e-08,0.8718672030443472,0.8718672118040637,0.0,0.0,0.09152122697675141,0.11319889078430442,Unclassified,what language do the minions speak in despicable me,ما هي اللغة التي يتحدث بها التوابع في حقير لي
CASE_0247,1087185,best,evaluate_perquery,38.68528072345416,100.0,61.31471927654584,100.0,100.0,0.0,5,1,8,26,-4.0,7,5,1.4,0.7612419724464417,0.5,1.4145060234227458e-08,0.938414091739856,0.938414091739856,0.0,0.0,0.006006460730870179,0.001282051282051282,Unclassified,what are the advantage of trash energy,ما هي ميزة طاقة النفايات
CASE_0247,697983,best,evaluate_perquery,38.68528072345416,100.0,61.31471927654584,100.0,100.0,0.0,5,1,4,28,-4.0,9,5,1.8,0.7600206136703491,0.5,1.346664735280001e-08,0.9380886316148633,0.9380886951532593,0.0,0.0,0.03964412672370014,0.0,TranslationDivergence,what is a resolution by its board of directors,ما هو قرار مجلس إدارتها
CASE_0247,820161,best,evaluate_perquery,0.0,61.31471927654584,61.31471927654584,0.0,50.0,50.0,44,1,4,36,-43.0,9,7,1.2857142857142858,0.7806099653244019,0.50000003396041,5.502547040237005e-08,0.9435598366550739,0.9435597734850971,0.0,0.0,0.024279837278083565,0.10106997872881447,Unclassified,what is the elevation of white pass in washington,ما هو ارتفاع الممر الأبيض في واشنطن
CASE_0247,912961,best,evaluate_perquery,0.0,61.31471927654584,61.31471927654584,0.0,50.0,50.0,14,1,6,31,-13.0,7,6,1.1666666666666667,0.7423608899116516,0.5,1.5104635764373597e-08,0.9333704485203034,0.9333704485203034,0.0,0.0,0.04538108441272391,0.14332274629823433,Unclassified,what type of insurance is humana supplemental,ما هو نوع التأمين الإنساني التكميلي
CASE_0247,942651,best,evaluate_perquery,38.68528072345416,100.0,61.31471927654584,100.0,100.0,0.0,5,1,8,43,-4.0,9,8,1.125,0.8242313161034176,0.5000000423885579,5.053846763303227e-08,0.9550474704044851,0.9550474732099788,0.0,0.0,0.004237891737891738,0.004237891737891738,Unclassified,when did they start putting seat belts in cars,متى بدأوا في وضع أحزمة المقاعد في السيارات
CASE_0247,1053901,best,evaluate_perquery,43.06765580733931,100.0,56.93234419266069,100.0,100.0,0.0,4,1,6,17,-3.0,6,5,1.2,0.7222378849983215,0.5,1.495713242150032e-08,0.9279649357286057,0.9279649357286057,0.0,0.0,0.022783511992946367,0.07026635794921429,Unclassified,what is hydroxyz pam used for,ما هو هيدروكسيز بام المستخدمة
CASE_0247,1065227,best,evaluate_perquery,43.06765580733931,100.0,56.93234419266069,100.0,100.0,0.0,4,1,6,45,-3.0,7,6,1.1666666666666667,0.7084485292434692,0.5,1.4451568830509132e-08,0.9242425796053286,0.9242425796053286,0.0,0.0,0.003825136612021858,0.026642034566534488,Unclassified,why do neptune and uranus appear blue,لماذا يظهر نبتون وأورانوس باللون الأزرق
CASE_0247,1097066,best,evaluate_perquery,43.06765580733931,100.0,56.93234419266069,100.0,100.0,0.0,4,1,4,28,-3.0,10,10,1.0,0.7338073253631592,0.5000000559788552,5.7082019111476257e-08,0.9310766434116711,0.9310766434116711,0.0,0.0,0.1508490368133421,0.15134805980932792,Unclassified,how many homes in heritage oak park port charlotte fl,كم عدد المنازل في التراث البلوطي بارك بورت شارلوت فلوريدا
CASE_0247,231877,best,evaluate_perquery,43.06765580733931,100.0,56.93234419266069,100.0,100.0,0.0,4,1,7,27,-3.0,9,6,1.5,0.6702492833137512,0.5,1.6031112437531192e-08,0.9138514931464722,0.9138515583700243,0.0,0.0,0.06441230464148276,0.1215482621396716,Unclassified,how far is niagara on the lake to hamilton,كم تبعد نياجرا على البحيرة لهاملتون
CASE_0247,264827,best,evaluate_perquery,43.06765580733931,100.0,56.93234419266069,100.0,100.0,0.0,4,1,8,23,-3.0,9,8,1.125,0.6579680238943114,0.5,1.4111246393611054e-08,0.9104855685089779,0.9104856281136229,0.0,0.0,0.010870634530250861,0.010870634530250861,Unclassified,how long is the flight from chicago to cairo,ما هي مدة الرحلة من القاهرة إلى القاهرة
CASE_0247,898631,best,evaluate_perquery,43.06765580733931,100.0,56.93234419266069,100.0,100.0,0.0,4,1,6,35,-3.0,9,10,0.9,0.7620531320571899,0.5,1.361088752815931e-08,0.9386302713664132,0.9386302078646773,0.0,0.0,0.2016289217585304,0.28964322955783905,Unclassified,"what station is near river street in hoboken, nj",ما هي المحطة القريبة من شارع النهر في هوبوكين ، نيوجيرسي
CASE_0247,1006791,best,evaluate_perquery,0.0,50.0,50.0,0.0,100.0,100.0,inf,3,1,22,-9996.0,6,5,1.2,0.5344178995143115,0.5,1.9733105816044372e-08,0.8759047231685414,0.8759046466747056,0.0,0.0,0.03282681799075242,0.013974860750851251,Unclassified,when did hhs secretary price resign,متى استقال سكرتير سمو السكرتير
CASE_0247,1011140,best,evaluate_perquery,50.0,100.0,50.0,100.0,100.0,0.0,3,1,3,14,-2.0,8,7,1.1428571428571428,0.5455615845657339,0.5,1.7577653110834035e-08,0.879079489198466,0.8790795488031127,0.0,0.0,0.04100822900282179,0.04946143042918194,Unclassified,what wire is used to mig mild steel,ما هو السلك المستخدم لترحيل الفولاذ الطري
CASE_0247,1020907,best,evaluate_perquery,50.0,100.0,50.0,100.0,100.0,0.0,3,1,8,42,-2.0,7,6,1.1666666666666667,0.8982875882558577,0.5,7.481722796853774e-09,0.9742401301532772,0.9742401317292827,0.0,0.0,0.0,0.007575757575757576,Unclassified,what should i eat to lower cholesterol,ماذا يجب أن آكل لخفض الكوليسترول
CASE_0247,1048876,best,evaluate_perquery,50.0,100.0,50.0,100.0,100.0,0.0,3,1,8,38,-2.0,7,8,0.875,0.8338242571144411,0.5,1.2658166959056416e-08,0.9575552886002469,0.957555407809558,0.0,0.0,0.13595585459453347,0.2254154081863974,Unclassified,who plays young dr mallard on ncis,الذي يلعب دور الشاب الدكتور مالارد على ncis
CASE_0247,1055717,best,evaluate_perquery,0.0,50.0,50.0,0.0,100.0,100.0,inf,3,1,17,-9996.0,6,7,0.8571428571428571,0.5944092273712158,0.5000000367393962,6.430389731804098e-08,0.8928631557332235,0.8928632892467289,0.0,0.0,0.08947528470371977,0.09983733528258723,Unclassified,what is epic database for healthcare,ما هي قاعدة البيانات الملحمية للرعاية الصحية
CASE_0247,1058425,best,evaluate_perquery,50.0,100.0,50.0,100.0,100.0,0.0,3,1,6,33,-2.0,7,6,1.1666666666666667,0.8241764798269557,0.5,1.2626769851920017e-08,0.9550330666383071,0.9550331318558177,0.0,0.0,0.01818181818181818,0.1347167212539433,Unclassified,who wrote just one look at you,الذي كتب لك نظرة واحدة فقط
CASE_0247,1067640,best,evaluate_perquery,0.0,50.0,50.0,0.0,100.0,100.0,18,3,7,32,-15.0,7,7,1.0,0.7477703540188285,0.5,1.201152866059374e-08,0.9348182855684013,0.9348183534851076,0.0,0.0,0.009270728091443322,0.03200624081124513,Unclassified,what is a signal transduction pathway example,ما هو مثال على مسار تحويل الإشارة
CASE_0247,1096527,best,evaluate_perquery,0.0,50.0,50.0,0.0,100.0,100.0,inf,3,3,18,-9996.0,8,8,1.0,0.6474936394389653,0.5,1.6168035799069003e-08,0.9076050279882872,0.90760496838364,0.0,0.0,0.02253323457175159,0.0026143790849673205,Unclassified,how many weeks should you give puppies away,كم عدد الأسابيع التي يجب أن تعطيها الجراء
CASE_0247,300312,best,evaluate_perquery,0.0,50.0,50.0,0.0,100.0,100.0,24,3,3,39,-21.0,7,7,1.0,0.7916126251220703,0.5,1.225333434717868e-08,0.9464703344431962,0.9464704603946096,0.0,0.0,0.0,0.026716192113283667,Unclassified,how many words one page double spaced,كم عدد الكلمات في صفحة واحدة متباعدة
CASE_0247,300674,best,evaluate_perquery,50.0,100.0,50.0,100.0,100.0,0.0,3,1,10,44,-2.0,12,8,1.5,0.8075511936873909,0.5,1.2211589073274354e-08,0.9506711573082584,0.9506711604010505,0.0,0.0,0.04307129303334237,0.04307129303334237,Unclassified,how many years did william bradford serve as governor of plymouth colony?,كم سنة عمل ويليام برادفورد حاكما لمستعمرة بليموث؟
CASE_0247,333486,best,evaluate_perquery,50.0,100.0,50.0,100.0,100.0,0.0,3,1,7,31,-2.0,13,10,1.3,0.7997583031510296,0.5,1.1940411326349931e-08,0.9486196085803782,0.948619668185027,0.0,0.0,0.008781301544459438,0.0037037037037037034,Unclassified,how old do you have to be to get a job in idaho,كم يجب أن يكون عمرك للحصول على وظيفة في ايداهو
CASE_0247,415500,best,evaluate_perquery,0.0,50.0,50.0,0.0,100.0,100.0,inf,3,3,17,-9996.0,5,4,1.25,0.6686069965362549,0.5,1.5060212632533876e-08,0.9134022424186977,0.9134021119074184,0.0,0.0,0.0047746017871920995,0.06053384774507351,Unclassified,is keppra medication a barbiturate?,هو دواء كيبرا الباربيتورات؟
CASE_0247,577167,best,evaluate_perquery,0.0,50.0,50.0,0.0,100.0,100.0,13,3,5,31,-10.0,9,7,1.2857142857142858,0.8675464233811406,0.5,9.947380696928576e-09,0.9663194537824352,0.9663194537824352,0.0,0.0,0.0069767441860465115,0.003783783783783784,Unclassified,what are you supposed to wear to a wake,ما الذي من المفترض أن ترتديه للاستيقاظ
CASE_0247,670022,best,evaluate_perquery,0.0,50.0,50.0,0.0,100.0,100.0,33,3,4,33,-30.0,9,7,1.2857142857142858,0.8123306035995483,0.5,1.1248997289214913e-08,0.9519271179801396,0.9519271179801396,0.0,0.0,0.015901204327413758,0.0026960043522940213,Unclassified,what identification is needed to open a bank account,ما هو التعريف المطلوب لفتح حساب مصرفي
CASE_0247,711682,best,evaluate_perquery,0.0,50.0,50.0,0.0,100.0,100.0,30,3,2,28,-27.0,8,7,1.1428571428571428,0.5431579675172548,0.5,1.819126715929542e-08,0.8783956798905397,0.8783956202858988,0.0,0.0,0.015580822995454052,0.05787104293701356,Unclassified,what is an analyzer in clinical laboratory scientist,ما هو محلل في عالم المختبرات السريرية
CASE_0247,723781,best,evaluate_perquery,50.0,100.0,50.0,100.0,100.0,0.0,3,1,6,35,-2.0,7,6,1.1666666666666667,0.7103177309036255,0.5,1.5053968738243384e-08,0.924748063078512,0.9247479986234988,0.0,0.0,0.011408468111066595,0.032080829500269345,Unclassified,what is bicarbonate in a blood test,ما هي البيكربونات في فحص الدم
CASE_0247,837740,best,evaluate_perquery,0.0,50.0,50.0,0.0,100.0,100.0,inf,3,0,5,-9996.0,7,5,1.4,0.48496097326278687,0.5,1.8199367346483086e-08,0.8616730661054602,0.8616729969323091,0.0,0.0,0.012576883134184879,0.08621480218712871,TranslationDivergence,what is the ops stat for baseball,ما هو قانون العمليات للبيسبول
CASE_0247,935362,best,evaluate_perquery,50.0,100.0,50.0,100.0,100.0,0.0,3,1,6,28,-2.0,9,5,1.8,0.765471339225769,0.5,1.381104830500135e-08,0.9395401268347867,0.9395401268347867,0.0,0.0,0.05291322024497465,0.09962390257720818,TranslationDivergence,when and where does the glass castle take place,متى وأين تحدث القلعة الزجاجية
CASE_0247,939744,best,evaluate_perquery,50.0,100.0,50.0,100.0,100.0,0.0,3,1,9,45,-2.0,6,5,1.2,0.8477756977081299,0.5,1.1064815730321698e-08,0.9611908789387841,0.9611908789387841,0.0,0.0,0.12267321126214017,0.12516599385152502,Unclassified,when did metallica release first album,متى أصدرت ميتاليكا ألبومها الأول
CASE_0247,961097,best,evaluate_perquery,0.0,50.0,50.0,0.0,100.0,100.0,inf,3,4,26,-9996.0,6,8,0.75,0.7560573816299438,0.5,1.3373457896648233e-08,0.9370319015855822,0.9370318379755312,0.0,0.0,0.014583820364233788,0.044102921687522015,Unclassified,when was the first nba game?,متى كانت أول مباراة في الدوري الاميركي للمحترفين؟
CASE_0247,994085,best,evaluate_perquery,50.0,100.0,50.0,100.0,100.0,0.0,3,1,6,27,-2.0,13,12,1.0833333333333333,0.6984506845474243,0.5,1.4503054757142309e-08,0.9215342254099874,0.9215342900897814,0.0,0.0,0.011455979332580444,0.008853569694026227,Unclassified,which law says elastic limits strain produced is proportional to the stress called,الذي يقول القانون إن إجهاد الحد المرن الناتج يتناسب مع الإجهاد المسمى
CASE_0247,997713,best,evaluate_perquery,50.0,100.0,50.0,100.0,100.0,0.0,3,1,9,40,-2.0,10,9,1.1111111111111112,0.8388706253612787,0.5,1.2012128181027037e-08,0.9588718981550549,0.9588718930419082,0.0,0.0,0.14911380468064594,0.17734830602835486,Unclassified,"where is the animal foundation located in las vegas, nv",أين هي مؤسسة الحيوانات الموجودة في لاس فيجاس ، نيفادا
CASE_0247,998093,best,evaluate_perquery,0.0,50.0,50.0,0.0,100.0,100.0,inf,3,1,11,-9996.0,7,6,1.1666666666666667,0.5761171579360962,0.5,1.760473899992121e-08,0.8877266656017784,0.8877265984587589,0.0,0.0,0.1586936622845647,0.22306165563657537,Unclassified,where is the trailer park boys set,أين هي مجموعة الأولاد حديقة مقطورة
CASE_0247,998641,best,evaluate_perquery,50.0,100.0,50.0,100.0,100.0,0.0,3,1,6,22,-2.0,9,9,1.0,0.5771250472739367,0.5,1.954746409182917e-08,0.8880104167302924,0.8880104913687711,0.0,0.0,0.21066989075182735,0.26698735696164555,Unclassified,where is long john silver located in goldsboro nc,أين لونج جون الفضي الموجود في غولدسبورو إن سي
CASE_0247,1017830,best,evaluate_perquery,0.0,43.06765580733931,43.06765580733931,0.0,100.0,100.0,14,4,4,38,-10.0,9,8,1.125,0.7974358797073364,0.5,1.1336903860126313e-08,0.9480072996257448,0.9480072996257448,0.0,0.0,0.00784313725490196,0.07301040101009579,Unclassified,what time of year to put out bermuda seed,في أي وقت من السنة لوضع بذور برمودا
CASE_0247,1035078,best,evaluate_perquery,0.0,43.06765580733931,43.06765580733931,0.0,100.0,100.0,31,4,6,35,-27.0,8,5,1.6,0.8005029559135437,0.5,1.1461737337015165e-08,0.948815867436656,0.9488158046166194,0.0,0.0,0.001020408163265306,0.023654645271186624,TranslationDivergence,what is the number of protons for tungsten,ما هو عدد البروتونات للتنغستن
CASE_0247,1059045,best,evaluate_perquery,0.0,43.06765580733931,43.06765580733931,0.0,100.0,100.0,30,4,8,33,-26.0,6,5,1.2,0.5852557420730591,0.5,1.8044469030087384e-08,0.8902964959388278,0.8902964959388278,0.0,0.0,0.04266666666666667,0.0363859649122807,Unclassified,what is cameroon most important resource,ما هو أهم مورد الكاميرون
CASE_0247,288702,best,evaluate_perquery,0.0,43.06765580733931,43.06765580733931,0.0,100.0,100.0,inf,4,6,31,-9995.0,8,7,1.1428571428571428,0.6692604225433124,0.5,1.4572157702730237e-08,0.9135809831109682,0.9135810539920645,0.0,0.0,0.06412106229974572,0.10343585010917108,Unclassified,how many miles between mobile and destin beach,كم ميلا بين شاطئ المحمول وشاطئ دستين
